,UPBRM,UPBR,UPBRT,UPBRS,UPBRM_normal,UPBR_normal,UPBRT_normal,UPBRS_normal,UPBRM_quick,UPBR_quick,UPBRT_quick,UPBRS_quick
data,,,,,,,,,,,,
Mk01,51.0,51.74,0.11874196529388428,15.62,51.0,51.36,0.25345875024795533,17.73,51.0,51.48,0.19381075143814086,20.15
