,UPBRM,UPBR,UPBRT,UPBRS,UPBRM_normal,UPBR_normal,UPBRT_normal,UPBRS_normal,UPBRM_quick,UPBR_quick,UPBRT_quick,UPBRS_quick
Mk01,40.0,41.833333333333336,0.3421373208363851,22.933333333333334,40.0,40.266666666666666,0.6436129013697306,54.4,40.0,40.56666666666667,0.8866909742355347,60.266666666666666
Mk02,28.0,29.1,0.34042198657989503,41.06666666666667,27.0,27.866666666666667,0.8979697465896607,34.233333333333334,26.0,27.866666666666667,0.9168577273686727,45.8
Mk03,204.0,204.0,0.8183968226114909,1.1,204.0,204.0,11.404806351661682,1.0,204.0,204.0,2.0604714155197144,1.0666666666666667
Mk04,63.0,66.16666666666667,0.753864590326945,56.13333333333333,61.0,65.36666666666666,1.392000969250997,46.666666666666664,61.0,65.5,1.2799083948135377,51.166666666666664
Mk05,176.0,179.3,0.522751259803772,63.6,173.0,175.36666666666667,0.9903737068176269,66.83333333333333,173.0,175.3,1.3982552448908487,71.23333333333333
Mk06,64.0,68.2,0.7373281876246135,86.56666666666666,62.0,64.4,4.359109385808309,88.23333333333333,62.0,65.33333333333333,2.0869916836420694,82.76666666666667
Mk07,145.0,149.86666666666667,0.5355865001678467,56.03333333333333,143.0,145.46666666666667,1.9215614557266236,60.733333333333334,140.0,145.03333333333333,1.4368629614512125,64.86666666666666
Mk08,523.0,523.0,1.0926211754480997,11.566666666666666,523.0,523.0,5.75746701558431,6.966666666666667,523.0,523.0,2.866325354576111,7.433333333333334
Mk09,308.0,312.8,1.1893117984135946,69.53333333333333,307.0,310.46666666666664,10.459626825650533,60.96666666666667,309.0,310.93333333333334,3.12495219707489,64.83333333333333
